Context,Actual,Response
"[SOC][User]Yes, please book it.[slots][Bot]Certainly! Can you tell me how many tickets you will be needing?[slots][User]I have booked you one train ticket for Cafe Jello in Cambridge. Train number TR3948 departs from Norwich and arrives to Cambridge on Thursday at 8:35. [slots]cambridge thursday norwich[EOC]","[Bot]That's interesting, considering you're the customer! Can you tell me how many tickets you'll need on that train?",[SOR][Bot]I'm afraid that train won't work either. Would you like to try a different day or time?
"[SOC][User]I have booked you one train ticket for Cafe Jello in Cambridge. Train number TR3948 departs from Norwich and arrives to Cambridge on Thursday at 8:35. [slots]cambridge thursday norwich[Bot]That's interesting, considering you're the customer! Can you tell me how many tickets you'll need on that train?[slots][User]I need the train ID instead,please. [slots][EOC]",[Bot]Looks like it's TR3948.,[SOR][Bot]The train ID is TR3948.
"[SOC][User]I need the train ID instead,please. [slots][Bot]Looks like it's TR3948.[slots]TR3948[User]Okay, great! That's all I'll be needing, thanks so much![slots][EOC]","[Bot]You're welcome, have a great day.","[SOR][Bot]Alright, have a nice day."
"[SOC][User]Hi, I am planning a trip and need some recommendations for a place to stay while I am there.[slots][Bot]Can I get an area you would like to stay in?[slots][User]In Cambridge,I need a cheap guesthouse please[slots]guesthouse cheap[EOC]",[Bot]There are 9 cheap guesthouses. Is there a particular part of Cambridge you would like to stay in? ,[SOR][Bot]Alexander bed and breakfast or el shaddai may have an area you prefer to stay in.
"[SOC][User]In Cambridge,I need a cheap guesthouse please[slots]guesthouse cheap[Bot]There are 9 cheap guesthouses. Is there a particular part of Cambridge you would like to stay in? [slots]cheap 9 guesthouses[User]I don't really care. I do want a guesthouse with free WiFi, though. [slots][EOC]",[Bot]How about the allenbell guesthouse located in the east. It is a cheap hotel with 4 star rating and free wifi and parking. ,[SOR][Bot]There are 13 different options to choose from. Is there a certain area of the city you would like to stay?
"[SOC][User]I don't really care. I do want a guesthouse with free WiFi, though. [slots][Bot]How about the allenbell guesthouse located in the east. It is a cheap hotel with 4 star rating and free wifi and parking. [slots]the allenbell guesthouse 4 cheap east hotel[User]Is there one in the moderate price range with free internet? [slots]moderate[EOC]","[Bot]Yes, there is. How many stars should the hotel be rated for?",[SOR][Bot]There are two moderately priced guesthouses and one expensive. Would you like a taxi between these?
"[SOC][User]Is there one in the moderate price range with free internet? [slots]moderate[Bot]Yes, there is. How many stars should the hotel be rated for?[slots][User]Star rating does not matter to me. [slots][EOC]",[Bot]Avalon is a moderate price guesthouse on the north side of town.  Would you like me to book a room for you?,[SOR][Bot]I recommend the university arms hotel.  Do you need more info or book this hotel?
"[SOC][User]Star rating does not matter to me. [slots][Bot]Avalon is a moderate price guesthouse on the north side of town.  Would you like me to book a room for you?[slots]Avalon north side of town guesthouse moderate[User]I don't need to book yet, but I would like the address.[slots][EOC]",[Bot]the address is 62 gilbert road	,[SOR][Bot]the address is 365 milton road
"[SOC][User]I don't need to book yet, but I would like the address.[slots][Bot]the address is 62 gilbert road	[slots]62 gilbert road[User]Could I also get the phone number?[slots][EOC]",[Bot]phone number to avalon guesthouse -01223353071,[SOR][Bot]Their phone number is 01223446100 is that all?
"[SOC][User]Could I also get the phone number?[slots][Bot]phone number to avalon guesthouse -01223353071[slots]avalon guesthouse[User]great, thank you.  I would also like a place to go in the west[slots]west[EOC]","[Bot]What kind of place would you like to go to? There are some colleges, some entertainment places, and some museums in the area. ",[SOR][Bot]Is there a certain type of attraction you would prefer?
"[SOC][User]great, thank you.  I would also like a place to go in the west[slots]west[Bot]What kind of place would you like to go to? There are some colleges, some entertainment places, and some museums in the area. [slots][User]Entertainment sounds great.  Can you recommend something?[slots]entertainment[EOC]",[Bot]How about Whale of a Time?  It's a great place to take children.,[SOR][Bot]Yippee noodle bar is a popular choice in the west.  It's located at 40438 King Street City Centre and is free to enter.  Would you like their phone number?
"[SOC][User]Entertainment sounds great.  Can you recommend something?[slots]entertainment[Bot]How about Whale of a Time?  It's a great place to take children.[slots]Whale of a Time[User]Actually, I'd like to go to a multiple sports attraction in the west if there is one?[slots]west[EOC]",[Bot]I cannot find any multiple sports attractions in the west. Is there another area I can check?,[SOR][Bot]Unfortunately I don't.  Would you like to try another area?
"[SOC][User]Actually, I'd like to go to a multiple sports attraction in the west if there is one?[slots]west[Bot]I cannot find any multiple sports attractions in the west. Is there another area I can check?[slots]west multiple sports[User]Can you try entertainment in the same area please?[slots]entertainment[EOC]",[Bot]What price range would you like?,[SOR][Bot]Unfortunately there isn't any entertainment related attractions in that area. Would you like to try another area?
[SOC][User]Can you try entertainment in the same area please?[slots]entertainment[Bot]What price range would you like?[slots][User]Moderate to cheap. [slots][EOC],"[Bot]As I mentioned earlier, Whale of a Time is an entertainment attraction in the west. Would you like additional information? I don't have any information on the entrance fee.","[SOR][Bot]There is a place called Funky Fun House at 8 Mercers Row, Mercers Row Industrial Estate, with a moderate price range. Do you need anymore info?"
"[SOC][User]Moderate to cheap. [slots][Bot]As I mentioned earlier, Whale of a Time is an entertainment attraction in the west. Would you like additional information? I don't have any information on the entrance fee.[slots]west Whale of a Time entertainment attraction I do n't have any information[User]I do need the address.[slots][EOC]","[Bot]The address is unit 8, viking way, bar hill postcode cb238el.","[SOR][Bot]The address for Whale of a Time is Unit 8, Viking Way, Bar Hill. Would you like any other information?"
"[SOC][User]I do need the address.[slots][Bot]The address is unit 8, viking way, bar hill postcode cb238el.[slots]cb238el unit 8 viking way bar hill[User]Thank you. That is all I need.[slots][EOC]",[Bot]Have a nice day.,[SOR][Bot]Have a great day. 
"[SOC][User]I'd like to find out if there are any cheap portuguese places to eat in Cambridge.[slots]portuguese cheap[Bot]Yes, I have Nandos located in the South and Nandos City Centre located in the Centre. Will one of these work for you?[slots][User]Yes, I will make a reservation at Nandos in the south part of the city for five people on Thursday.[slots]south nandos[EOC]",[Bot]I can certainly help you with that. What time would you like the reservation?,[SOR][Bot]I have booked you at Nandos in the south part of town eat your food. Your reference number is 9Z1UA92X. Is there anything else I can help you with?
"[SOC][User]Yes, I will make a reservation at Nandos in the south part of the city for five people on Thursday.[slots]south nandos[Bot]I can certainly help you with that. What time would you like the reservation?[slots][User]I would like the reservation to be at 14:45. [slots]14:45[EOC]",[Bot]Your reservation reference number is : SMH06MS1. The table will be held for 15 minutes from the time of your reservation. May I assist you with anything else?,[SOR][Bot]For now we just recommend the nandos at 15:45. Would you like to reserve a table?
[SOC][User]I would like the reservation to be at 14:45. [slots]14:45[Bot]Your reservation reference number is : SMH06MS1. The table will be held for 15 minutes from the time of your reservation. May I assist you with anything else?[slots]SMH06MS1[User]I need a place to stay as well. I need free parking.[slots][EOC],"[Bot]I have over 20 different options for you, was there a certain area or price range you would like me to find for you?",[SOR][Bot]Is area important to you?
"[SOC][User]I need a place to stay as well. I need free parking.[slots][Bot]I have over 20 different options for you, was there a certain area or price range you would like me to find for you?[slots]over 20[User]Lets see what is available cheap, same area as the restaurant makes most sense but i am open to any area.[slots]cheap cheap south[EOC]","[Bot]I have one place in the cheap range, in the south area. Would you like me to go on with booking?","[SOR][Bot]There are 3 available in that area and price range, would you like help booking one?"
"[SOC][User]Lets see what is available cheap, same area as the restaurant makes most sense but i am open to any area.[slots]cheap cheap south[Bot]I have one place in the cheap range, in the south area. Would you like me to go on with booking?[slots]south one cheap[User]What kind of food is it? [slots][EOC]",[Bot]They serve portuguese.  Need a reservation?,"[SOR][Bot]Restaurant Two Two, moderately priced and cotto. Would you like me to book you a table?"
"[SOC][User]What kind of food is it? [slots][Bot]They serve portuguese.  Need a reservation?[slots]portuguese[User]Sorry I have the restaurant. I am looking for a cheap, four star hotel with free parking and internet.[slots]cheap cheap 4[EOC]",[Bot]Rosa's Bed and Breakfast meets your criteria. Would you like to book a room?,[SOR][Bot]I'm sorry but there is nothing available for that price range or for a certain area.  Would you like a different area to stay?
"[SOC][User]Sorry I have the restaurant. I am looking for a cheap, four star hotel with free parking and internet.[slots]cheap cheap 4[Bot]Rosa's Bed and Breakfast meets your criteria. Would you like to book a room?[slots]Rosa 's Bed and Breakfast[User]Do they have internet?[slots][EOC]","[Bot]Yes, they do have internet. Would you like to make a reservation?","[SOR][Bot]Yes, it does. Would you like? "
"[SOC][User]Do they have internet?[slots][Bot]Yes, they do have internet. Would you like to make a reservation?[slots][User]No, could you just give me the area that is in and postcode please?[slots][EOC]","[Bot]Sure! It's in the South part of town, and the postcode is CB22HA. Can I help you with anything else?","[SOR][Bot]yes it is in the centre located at sleeperz hotel, station road, cb12tz.  Anything else I can do for you?"
"[SOC][User]No, could you just give me the area that is in and postcode please?[slots][Bot]Sure! It's in the South part of town, and the postcode is CB22HA. Can I help you with anything else?[slots]CB22HA South[User]No thank you that will be all[slots][EOC]","[Bot]Enjoy your stay in Cambridge.  Have a nice day, bye.",[SOR][Bot]Thanks for using the Cambridge TownInfo centre. Goodbye!
