Context,Actual,Response
"[SOC][USER] No , sir . That's only with the very big companies . I'm sorry , but this car must be returned to this lot . [triples]car IsA item car HasA windows companies HasA logos companies FormOf company car HasA engine car HasA tires car IsA machine car IsA vehicle returned FormOf return sir IsA man car HasA roof companies HasA secretaries car HasA filter car HasA seats car IsA tool car IsA compartment sir SimilarTo madam sir SimilarTo miss car Causes pollution car HasA wheels car HasA horn car HasA seat[SYSTEM] Well , I guess I will have to drive back down then . Hmm . I didn't think of that . [triples]drive IsA mechanism drive IsA trait drive IsA device guess IsA estimate drive IsA transportation drive IsA return guess IsA opinion drive IsA journey drive IsA road[USER] Do you still want the car , sir ? [triples]sir SimilarTo madam car HasA filter car HasA engine car HasA tires car IsA item car IsA machine sir SimilarTo miss car IsA vehicle sir IsA man car Causes pollution car IsA compartment car HasA windows car HasA seats car HasA wheels car HasA horn car HasA seat car HasA roof car IsA tool[EOC]",[SOR][SYSTEM] Yes . It will be fun . Driving back down the coast . My girlfriend will like it . [EOR],"[SOR][SYSTEM] Nothing. Goodbye, sir. I'll see you monday today. All right, Jack. [EOR]"
"[SOC][USER] Do you still want the car , sir ? [triples]sir SimilarTo madam car HasA filter car HasA engine car HasA tires car IsA item car IsA machine sir SimilarTo miss car IsA vehicle sir IsA man car Causes pollution car IsA compartment car HasA windows car HasA seats car HasA wheels car HasA horn car HasA seat car HasA roof car IsA tool[SYSTEM] Yes . It will be fun . Driving back down the coast . My girlfriend will like it . [triples]girlfriend IsA friend driving Causes moving driving SimilarTo energetic driving Causes injuries girlfriend IsA woman driving Causes transportation coast IsA edge driving FormOf drive yes SimilarTo nod fun IsA wit fun IsA like coast IsA shore coast IsA view driving Causes accident driving IsA steering yes IsA affirmative driving Causes fatigue driving IsA travel driving Causes accidents driving IsA action girlfriend IsA lover fun IsA activity[USER] It's a beautiful drive . [triples]drive IsA mechanism drive IsA trait beautiful SimilarTo scenic drive IsA device drive IsA transportation drive IsA return beautiful SimilarTo pleasant beautiful SimilarTo gorgeous beautiful SimilarTo picturesque beautiful SimilarTo pretty beautiful SimilarTo lovely beautiful SimilarTo sightly beautiful SimilarTo stunning drive IsA journey drive IsA road beautiful SimilarTo exquisite[EOC]",[SOR][SYSTEM] Where are the keys ? [EOR],"[SOR][SYSTEM] It's a hard drive, isn't it? [EOR]"
"[SOC][USER]Look at the show on TV . I am watching a food show at a very famous seafood restaurant . I really want to eat at that restaurant . I am a seafood lover . [triples]seafood IsA meat food IsA solid food IsA good restaurant HasA bathroom restaurant IsA business food IsA fuel restaurant IsA magazine food IsA content seafood IsA food restaurant IsA building seafood IsA eat restaurant HasA seats restaurant IsA establishment tv HasA channels food IsA not seafood IsA fish food IsA grocery[SYSTEM] Speaking of seafood , my mouth is watering . Let's go to the seafood restaurant in our neighborhood . [triples]mouth HasA teeth speaking IsA talking seafood IsA fish restaurant IsA business restaurant IsA building seafood IsA eat mouth IsA not seafood IsA meat mouth IsA opening restaurant IsA magazine restaurant HasA seats neighborhood IsA area restaurant HasA bathroom speaking FormOf speak neighborhood IsA community seafood IsA food mouth HasA lips restaurant IsA establishment mouth IsA where[USER] Sound great . Let's go ! [triples]sound IsA energy sound SimilarTo healthy let IsA lease sound Causes sound sound SimilarTo solid sound IsA vibration sound SimilarTo substantial let IsA serve great SimilarTo large sound IsA wave sound IsA valid sound IsA happening sound IsA sensation sound IsA channel sound IsA hear great IsA achiever sound SimilarTo complete sound SimilarTo stable sound SimilarTo dependable sound SimilarTo strong great SimilarTo extraordinary[EOC]",[SOR][SYSTEM] Look at the crystal clear fridge . You can see so many kinds of seafood in it . They all look very fresh and delicious . [EOR],[SOR][SYSTEM] Why don't we find something at the seafood restaurant? [EOR]
[SOC][USER] Sound great . Let's go ! [triples]sound IsA energy sound SimilarTo healthy let IsA lease sound Causes sound sound SimilarTo solid sound IsA vibration sound SimilarTo substantial let IsA serve great SimilarTo large sound IsA wave sound IsA valid sound IsA happening sound IsA sensation sound IsA channel sound IsA hear great IsA achiever sound SimilarTo complete sound SimilarTo stable sound SimilarTo dependable sound SimilarTo strong great SimilarTo extraordinary[SYSTEM] Look at the crystal clear fridge . You can see so many kinds of seafood in it . They all look very fresh and delicious . [triples]seafood IsA meat fresh SimilarTo crisp fresh SimilarTo original crystal IsA component fridge IsA refrigerator fresh SimilarTo wet delicious IsA website crystal IsA rock fresh SimilarTo strong seafood IsA food fresh SimilarTo hot seafood IsA eat fresh SimilarTo caller crystal IsA solid fresh SimilarTo new seafood IsA fish delicious IsA adjective fridge IsA place[USER] True . I would like to have some salmon sashimi and a roast salmon head . [triples]head HasA teeth head IsA object true SimilarTo real head IsA top roast SimilarTo bake head IsA anatomy head IsA leader head IsA pressure sashimi IsA dish true IsA alignment head IsA foam head HasA brain true SimilarTo faithful roast IsA cut head IsA company salmon IsA food true SimilarTo genuine true SimilarTo truthful head IsA structure true SimilarTo sure true SimilarTo typical salmon IsA fish head IsA point head IsA individual head IsA toilet head IsA word[EOC],[SOR][SYSTEM] You sound like a seafood expert . I would like to have some stir-fried squids and steamed shrimps . [EOR],[SOR][SYSTEM] Let me try that. What are they? [EOR]
[SOC][USER] True . I would like to have some salmon sashimi and a roast salmon head . [triples]head HasA teeth head IsA object true SimilarTo real head IsA top roast SimilarTo bake head IsA anatomy head IsA leader head IsA pressure sashimi IsA dish true IsA alignment head IsA foam head HasA brain true SimilarTo faithful roast IsA cut head IsA company salmon IsA food true SimilarTo genuine true SimilarTo truthful head IsA structure true SimilarTo sure true SimilarTo typical salmon IsA fish head IsA point head IsA individual head IsA toilet head IsA word[SYSTEM] You sound like a seafood expert . I would like to have some stir-fried squids and steamed shrimps . [triples]seafood IsA meat steamed SimilarTo cooked squids FormOf squid seafood IsA food shrimps FormOf shrimp seafood IsA eat steamed FormOf steam seafood IsA fish fried FormOf fry[USER] You are not too bad as well . I also want to have a steamed lobster . It is really taste like heaven . [triples]bad SimilarTo pretty lobster IsA food bad SimilarTo negative bad SimilarTo nonstandard bad FormOf bid bad SimilarTo naughty bad SimilarTo inferior taste IsA sense steamed SimilarTo cooked lobster IsA shellfish bad SimilarTo harmful bad SimilarTo severe taste IsA sensation taste IsA experience bad SimilarTo unsuitable bad SimilarTo incompetent bad SimilarTo tough bad SimilarTo evil bad SimilarTo mediocre steamed FormOf steam taste IsA discrimination bad SimilarTo ill bad SimilarTo intense bad IsA quality[EOC],[SOR][SYSTEM] Let's go into the restaurant and find a table to order some food . [EOR],[SOR][SYSTEM] Let me come back another time. [EOR]
[SOC][USER] You are not too bad as well . I also want to have a steamed lobster . It is really taste like heaven . [triples]bad SimilarTo pretty lobster IsA food bad SimilarTo negative bad SimilarTo nonstandard bad FormOf bid bad SimilarTo naughty bad SimilarTo inferior taste IsA sense steamed SimilarTo cooked lobster IsA shellfish bad SimilarTo harmful bad SimilarTo severe taste IsA sensation taste IsA experience bad SimilarTo unsuitable bad SimilarTo incompetent bad SimilarTo tough bad SimilarTo evil bad SimilarTo mediocre steamed FormOf steam taste IsA discrimination bad SimilarTo ill bad SimilarTo intense bad IsA quality[SYSTEM] Let's go into the restaurant and find a table to order some food . [triples]food IsA solid order IsA state table IsA gathering order IsA denomination let IsA lease table IsA furniture table IsA table restaurant IsA business order IsA request table IsA platform table IsA plateau restaurant IsA building order IsA organization food IsA not order IsA command let IsA serve food IsA grocery order IsA rule restaurant IsA magazine food IsA content restaurant HasA seats food IsA good restaurant HasA bathroom food IsA fuel table SimilarTo chair restaurant IsA establishment table HasA legs table IsA array order IsA magnitude[USER] Wait . Let me tell the lady what we would like to order in front of the seafood fridge first . [triples]seafood IsA meat order IsA rule order IsA state fridge IsA refrigerator order IsA request order IsA denomination order IsA command lady SimilarTo lord let IsA lease seafood IsA food lady IsA female seafood IsA eat order IsA organization lady IsA woman seafood IsA fish let IsA serve order IsA magnitude fridge IsA place[EOC],[SOR][SYSTEM] OK . I will wait for you inside the restaurant [EOR],"[SOR][SYSTEM] That sounds really nice of you, madam. [EOR]"
[SOC][USER]Where do you want to go ? [triples]nan[SYSTEM] I'm going to the hospital . [triples]going IsA action hospital IsA building going SimilarTo active going FormOf go going IsA accomplishment hospital IsA organization hospital IsA facility[USER] Get in . I'll take you . [triples]ll FormOf will[EOC],[SOR][SYSTEM] About how much will it cost ? [EOR],"[SOR][SYSTEM] Sure. I mean, how else can I help you with something? [EOR]"
[SOC][USER] Get in . I'll take you . [triples]ll FormOf will[SYSTEM] About how much will it cost ? [triples]nan[USER] It will cost you $ 10 . [triples]nan[EOC],"[SOR][SYSTEM] By the way , what's the time ? [EOR]",[SOR][SYSTEM] Everybody will be in a taxi with me. Will the ride be too long? [EOR]
"[SOC][USER] It will cost you $ 10 . [triples]nan[SYSTEM] By the way , what's the time ? [triples]time IsA resource time IsA mystery time IsA moment way IsA journey time IsA constant way IsA course time IsA case way FormOf away way IsA condition way IsA distance time IsA experience time IsA musical time IsA money time IsA magazine way IsA category way IsA share time IsA measurement time IsA single way IsA choice way IsA path[USER] You can see the time on the meter . I have radio time , you know . [triples]time IsA case time IsA resource know IsA knowing time IsA mystery radio IsA broadcasting time IsA experience time IsA measurement time IsA moment time IsA constant time IsA money time IsA single time IsA musical time IsA magazine[EOC]",[SOR][SYSTEM] It's a quarter to 12 . Could you please drive a little faster ? [EOR],[SOR][SYSTEM] It will be ten by 14. How fast would it be? [EOR]
[SOC][USER]You're made a good choice . This china tea set is unusual . [triples]set IsA placement unusual SimilarTo peculiar tea IsA herb choice IsA action unusual SimilarTo extraordinary china IsA country set SimilarTo down choice SimilarTo tasty tea IsA meal tea IsA reception unusual SimilarTo different tea IsA drink tea IsA beverage set IsA collection unusual SimilarTo unique china IsA name tea HasA caffeine unusual SimilarTo uncommon set IsA exercise unusual SimilarTo odd china IsA porcelain[SYSTEM] Where was it from ? [triples]nan[USER] It was made in Jingdezhen . [triples]nan[EOC],[SOR][SYSTEM] Jingdezhen ? Isn't it called ' the capital of porcelain ' ? [EOR],[SOR][SYSTEM] The silk is in majings. [EOR]
